run_name,env,sparsity,seed,iteration,avg_return,iter_start_step,iter_end_step,window_size,used_frac
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,6,1275.0,47036295.0,55005824.0,2000,0.00025095585949935057
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,7,1390.0,55005824.0,65004190.0,2000,0.0002000326853407847
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,8,545.0,65004190.0,68327001.0,2000,0.0006019000177861455
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,9,940.0,68327001.0,78324716.0,2000,0.00020004571044483665
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,0,277.0,121.0,10001765.0,2000,0.00019996712540458348
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,1,210.0,10001765.0,14311596.0,2000,0.00046405531910648007
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,2,41.0,14311596.0,20543875.0,2000,0.00032090989508011433
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,3,128.0,20543875.0,27653085.0,2000,0.00028132521053675445
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,4,314.0,27653085.0,34645927.0,2000,0.0002860067480432133
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,5,89.0,34645927.0,39626563.0,2000,0.0004015551427568688
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,6,312.0,39626563.0,45607103.0,2000,0.00033441796225758876
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,7,301.0,45607103.0,50795910.0,2000,0.0003854450550964798
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,8,44.0,50795910.0,56679060.0,2000,0.00033995393624163927
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,0,-21.0,848.0,10000691.0,2000,0.00020000314004929877
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,1,-20.5,10000691.0,10501283.0,2000,0.003995269600792661
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,2,-20.0,10501283.0,10639260.0,2000,0.014495169484769201
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,0,277.0,121.0,10001765.0,2000,0.00019996712540458348
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,1,210.0,10001765.0,14311596.0,2000,0.00046405531910648007
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,2,41.0,14311596.0,20544120.0,2000,0.000320897280138833
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,3,128.0,20544120.0,27653085.0,2000,0.00028133490599545786
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,4,314.0,27653085.0,34645927.0,2000,0.0002860067480432133
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,5,89.0,34645927.0,39626563.0,2000,0.0004015551427568688
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,6,312.0,39626563.0,45607103.0,2000,0.00033441796225758876
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,7,301.0,45607103.0,50795910.0,2000,0.0003854450550964798
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,8,130.0,50795910.0,56693092.0,2000,0.000339145035713668
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,9,32.0,56693092.0,66689237.0,2000,0.00020007712973351227
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,10,161.0,66689237.0,71712797.0,2000,0.00039812403952575466
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,11,26.0,71712797.0,81712956.0,2000,0.0001999968200505612
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,12,128.0,81712956.0,86963512.0,2000,0.00038091204055341947
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,13,146.0,86963512.0,94789101.0,2000,0.0002555718170223353
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,14,127.0,94789101.0,104778609.0,2000,0.00020021006039536683
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,0,715.0,401.0,10007027.0,2000,0.0001998675677496091
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,1,745.0,10007027.0,17990925.0,2000,0.00025050420233324627
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,2,1545.0,17990925.0,24598790.0,2000,0.0003026696217310735
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,3,1205.0,24598790.0,31260522.0,2000,0.0003002222244905679
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,4,545.0,31260522.0,41260127.0,2000,0.00020000790031206233
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,5,1230.0,41260127.0,50443460.0,2000,0.00021778585182525778
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,6,1155.0,50443460.0,58671793.0,2000,0.0002430625984631395
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,7,1120.0,58671793.0,67838537.0,2000,0.0002181799775361895
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,8,2095.0,67838537.0,75734345.0,2000,0.0002532989657296631
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,0,5.0,213.0,10000270.0,2000,0.00019999886000649796
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,1,4.5,10000270.0,10500426.0,2000,0.003998752389254553
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,2,1.0,10500426.0,11001837.0,2000,0.003988743765094902
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,3,1.5,11001837.0,11039673.0,2000,0.0528597103287874
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,0,15.0,834.0,10003480.0,2000,0.00019994709399892788
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,1,-21.0,10003480.0,20004896.0,2000,0.00019997168400954425
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,2,7.0,20004896.0,28436353.0,2000,0.00023720692639480934
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,3,18.0,28436353.0,38427616.0,2000,0.00020017489280384272
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,4,11.0,38427616.0,48428743.0,2000,0.00019997746253997174
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,5,14.0,48428743.0,56586624.0,2000,0.00024516170314325497
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,6,8.0,56586624.0,66592897.0,2000,0.00019987461865171978
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,7,16.0,66592897.0,75934022.0,2000,0.0002141069731964833
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,8,-16.0,75934022.0,77053073.0,2000,0.0017872286428411216
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,9,9.0,77053073.0,87052146.0,2000,0.00020001854171881734
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,0,5.0,213.0,10000270.0,2000,0.00019999886000649796
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,1,4.5,10000270.0,10500426.0,2000,0.003998752389254553
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,2,1.3333333333333333,10500426.0,10638831.0,2000,0.014450345001986923
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,0,600.0,391.0,10000441.0,2000,0.00019999900000499998
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,1,1175.0,10000441.0,18718941.0,2000,0.00022939725870275851
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,2,1405.0,18718941.0,28720360.0,2000,0.00019997162402655063
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,3,2185.0,28720360.0,37614342.0,2000,0.00022487115445027884
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,4,745.0,37614342.0,47623028.0,2000,0.00019982643076223993
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,5,1180.0,47623028.0,57613013.0,2000,0.00020020050080155275
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,6,715.0,57613013.0,67616929.0,2000,0.0001999217106581063
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,7,740.0,67616929.0,75529805.0,2000,0.0002527526022144161
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,8,530.0,75529805.0,85529658.0,2000,0.00020000294004321863
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,9,1205.0,85529658.0,91288308.0,2000,0.0003473036215085133
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,10,770.0,91288308.0,97933329.0,2000,0.00030097722791244756
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,11,970.0,97933329.0,105536046.0,2000,0.00026306384941067777
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,12,1430.0,105536046.0,112937989.0,2000,0.0002701993246908278
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,13,1175.0,112937989.0,121168551.0,2000,0.00024299677227387388
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,14,570.0,121168551.0,131166865.0,2000,0.0002000337256861507
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,0,78.0,122.0,10001373.0,2000,0.0001999749831296105
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,1,104.0,10001373.0,13173411.0,2000,0.0006305094705675026
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,2,215.0,13173411.0,16949205.0,2000,0.0005296899142273122
