run_name,env,sparsity,seed,iteration,avg_return,iter_start_step,iter_end_step,window_size,used_frac
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,1,1062.4264705882354,10000076.0,20000261.0,5000092,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,2,1004.2100538599641,20000261.0,30001230.0,5000484,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,3,947.0454545454545,30001230.0,40005104.0,5001937,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,4,1006.3024475524476,40005104.0,50000942.0,4997919,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,5,996.3434163701068,50000942.0,60000717.0,4999887,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,6,939.865107913669,60000717.0,70000185.0,4999734,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,7,594.7222222222222,70000185.0,72137546.0,1068680,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,8,972.5801749271137,72137546.0,82138272.0,5000363,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s3,SpaceInvaders-v5,60,3,9,777.8233970753656,82138272.0,88289421.0,3075574,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,0,11.43649373881932,983.0,10006590.0,5002803,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,1,9.063091482649842,10006590.0,16856844.0,3425127,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,2,8.235915492957746,16856844.0,22591541.0,2867348,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,3,8.37037037037037,22591541.0,29503002.0,3455730,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,4,4.141818181818182,29503002.0,35086165.0,2791581,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,5,5.836858006042296,35086165.0,41944425.0,3429130,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,6,6.56657223796034,41944425.0,49639537.0,3847556,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,7,4.9689922480620154,49639537.0,56548865.0,3454664,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,8,7.080684596577017,56548865.0,64023125.0,3737130,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,9,2.4086021505376345,64023125.0,72237997.0,4107436,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,10,1.3505154639175259,72237997.0,82237488.0,4999745,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,11,-4.755681818181818,82237488.0,92238922.0,5000717,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,12,-4.997023809523809,92238922.0,102237953.0,4999515,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,13,-9.7,102237953.0,109224917.0,3493482,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s3,Pong-v5,75,3,14,-9.97378277153558,109224917.0,119215960.0,4995521,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,0,1.6205087857330187,199.0,10001764.0,5000782,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,1,1.3106796116504855,10001764.0,11066848.0,532542,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,2,1.356020942408377,11066848.0,11567824.0,250488,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,3,1.3098591549295775,11567824.0,12096388.0,264282,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,4,1.3198198198198199,12096388.0,12619062.0,261337,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s3,Breakout-v5,60,3,5,1.5040650406504066,12619062.0,12888596.0,134767,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,0,11.392128279883382,983.0,10004370.0,5001693,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,1,8.958762886597938,10004370.0,16856844.0,3426237,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,2,8.31304347826087,16856844.0,22591541.0,2867348,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,3,8.24547803617571,22591541.0,29503002.0,3455730,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,4,4.2379518072289155,29503002.0,35086165.0,2791581,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,5,5.8049382716049385,35086165.0,41944425.0,3429130,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,6,6.668192219679634,41944425.0,49639537.0,3847556,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,7,4.6788008565310495,49639537.0,56548865.0,3454664,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,8,-10.649572649572649,56548865.0,60538591.0,1994863,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s3,Pong-v5,60,3,9,-3.4148351648351647,60538591.0,70536573.0,4998991,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,0,1.6213000580383052,199.0,10001764.0,5000782,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,1,1.3557951482479784,10001764.0,11066848.0,532542,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,2,1.3235294117647058,11066848.0,11567824.0,250488,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,3,1.2162162162162162,11567824.0,12096388.0,264282,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,4,1.3316582914572865,12096388.0,12619062.0,261337,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,5,1.3016759776536313,12619062.0,13182442.0,281690,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,6,1.4722222222222223,13182442.0,13734994.0,276276,0.5
